"work_year";"experience_level";"employment_type";"job_title";"salary_currency";"salary_in_usd";"employee_residence";"remote_ratio";"company_location";"company_size"
2022;"SE";"FT";"Data Engineer";"USD";132320;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";132320;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";134000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";134760;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";135000;"PR";100;"PR";"M"
2022;"SE";"FT";"Data Engineer";"USD";135000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";135000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";135000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";135000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";135000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";135000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";135000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";135000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";135000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";135000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";136000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";136994;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";137400;"CA";100;"CA";"M"
2022;"SE";"FT";"Data Engineer";"USD";138750;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";138750;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";139860;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";140000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";140000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";140250;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";141300;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";141300;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";142127;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";144000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";144000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";144000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";145000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";145000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";145000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";145000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";145000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";145000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";145000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";145000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";146000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";146000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";150000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";150000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";150000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";150000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";150000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";150000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";150000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";150000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";150000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";152000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";152500;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";153600;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";153600;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";153600;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";154000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";154000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";154545;"US";0;"US";"L"
2022;"SE";"FT";"Data Engineer";"USD";154545;"US";0;"US";"L"
2022;"SE";"FT";"Data Engineer";"USD";154600;"US";0;"US";"L"
2022;"SE";"FT";"Data Engineer";"USD";154600;"US";100;"US";"L"
2022;"SE";"FT";"Data Engineer";"USD";154600;"US";100;"US";"L"
2022;"SE";"FT";"Data Engineer";"USD";154600;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";155000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";155000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";155000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";155000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";156600;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";160000;"US";0;"US";"L"
2022;"SE";"FT";"Data Engineer";"USD";160000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";160000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";160000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";160000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";160000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";160000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";160000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";160000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";160000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";160000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";160000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";160080;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";160080;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";160395;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";161000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";162000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";164000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";165000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";165400;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";165400;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";166000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";167500;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";168400;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";170000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";170000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";170000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";170000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";170000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";170000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";170000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";171000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";172200;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";175000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";175000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";175000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";175000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";175000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";175000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";175000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";175000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";175000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";175000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";175100;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";177600;"US";100;"US";"L"
2022;"SE";"FT";"Data Engineer";"USD";178000;"CA";0;"CA";"M"
2022;"SE";"FT";"Data Engineer";"USD";178750;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";178800;"US";100;"US";"L"
2022;"SE";"FT";"Data Engineer";"USD";178800;"US";100;"US";"L"
2022;"SE";"FT";"Data Engineer";"USD";179305;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";179500;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";180000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";180000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";180000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";180000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";181940;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";182000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";182500;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";183600;"US";100;"US";"L"
2022;"SE";"FT";"Data Engineer";"USD";184100;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";184100;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";185000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";185800;"CA";100;"CA";"M"
2022;"SE";"FT";"Data Engineer";"USD";185900;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";185900;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";185900;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";185900;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";185900;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";185900;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";185900;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";188100;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";188700;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";190000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";191200;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";191200;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";191200;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";191200;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";193000;"ES";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";193750;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";194000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";194000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";195000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";195700;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";195700;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";197000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";197000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";197430;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";198800;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";2e+05;"PR";100;"PR";"M"
2022;"SE";"FT";"Data Engineer";"USD";2e+05;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";2e+05;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";2e+05;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";2e+05;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";2e+05;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";200100;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";205000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";205600;"US";0;"US";"L"
2022;"SE";"FT";"Data Engineer";"USD";206699;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";209100;"US";100;"US";"L"
2022;"SE";"FT";"Data Engineer";"USD";209100;"US";100;"US";"L"
2022;"SE";"FT";"Data Engineer";"USD";210000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";210000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";210000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";210000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";213000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";215000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";215000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";216000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";216000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";216000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";220000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";220000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";220000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";220110;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";220110;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";225000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";225000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";225000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";225000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";229998;"US";0;"US";"L"
2022;"SE";"FT";"Data Engineer";"USD";229998;"US";0;"US";"L"
2022;"SE";"FT";"Data Engineer";"USD";230000;"US";0;"US";"L"
2022;"SE";"FT";"Data Engineer";"USD";230000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";231250;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";231250;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";236000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";240000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";243900;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";247500;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";25000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";250000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";250000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";250000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";250000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";250000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";250000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";250000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";260000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";275000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";3e+05;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";3e+05;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";3e+05;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";3e+05;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";315000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"EUR";36773;"ES";0;"ES";"M"
2022;"SE";"FT";"Data Engineer";"EUR";36773;"ES";0;"ES";"M"
2022;"SE";"FT";"Data Engineer";"EUR";36773;"ES";0;"ES";"M"
2022;"SE";"FT";"Data Engineer";"EUR";36773;"PT";0;"PT";"M"
2022;"SE";"FT";"Data Engineer";"GBP";43096;"GB";100;"GB";"M"
2022;"SE";"FT";"Data Engineer";"EUR";42026;"ES";0;"ES";"M"
2022;"SE";"FT";"Data Engineer";"EUR";42026;"PT";0;"PT";"M"
2022;"SE";"FT";"Data Engineer";"GBP";61566;"GB";0;"GB";"M"
2022;"SE";"FT";"Data Engineer";"GBP";61566;"GB";100;"GB";"M"
2022;"SE";"FT";"Data Engineer";"USD";50000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";54000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"EUR";63040;"PT";0;"PT";"M"
2022;"SE";"FT";"Data Engineer";"GBP";73880;"GB";0;"GB";"M"
2022;"SE";"FT";"Data Engineer";"USD";63000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";63000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";63000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";63000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";63000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";63000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";63000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"EUR";68293;"ES";0;"ES";"M"
2022;"SE";"FT";"Data Engineer";"EUR";68293;"ES";0;"ES";"M"
2022;"SE";"FT";"Data Engineer";"EUR";68293;"ES";0;"ES";"M"
2022;"SE";"FT";"Data Engineer";"GBP";82280;"GB";100;"GB";"M"
2022;"SE";"FT";"Data Engineer";"EUR";73546;"ES";0;"ES";"M"
2022;"SE";"FT";"Data Engineer";"EUR";73546;"PT";0;"PT";"M"
2022;"SE";"FT";"Data Engineer";"USD";70000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";70500;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";75000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";78000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";78000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";80000;"US";0;"US";"L"
2022;"SE";"FT";"Data Engineer";"USD";80000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";80000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"GBP";104611;"GB";100;"GB";"M"
2022;"SE";"FT";"Data Engineer";"USD";85000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";85000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";85000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";85000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";90000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";90000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";93700;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";95000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";95000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";95000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";95000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";95000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";97000;"US";100;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";99000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";99000;"US";0;"US";"M"
2022;"SE";"FT";"Data Engineer";"USD";99100;"US";0;"US";"M"
2022;"SE";"FT";"Data Management Specialist";"EUR";68293;"IT";0;"IT";"L"
2022;"SE";"FT";"Data Operations Analyst";"USD";123000;"US";0;"US";"M"
2022;"SE";"FT";"Data Operations Analyst";"USD";66000;"US";100;"US";"M"
2022;"SE";"FT";"Data Operations Analyst";"USD";81000;"US";100;"US";"M"
2022;"SE";"FT";"Data Operations Analyst";"USD";92250;"US";0;"US";"M"
2022;"SE";"FT";"Data Operations Engineer";"USD";105000;"US";0;"US";"M"
2022;"SE";"FT";"Data Operations Engineer";"USD";70000;"US";0;"US";"M"
2022;"SE";"FT";"Data Science Consultant";"USD";122000;"US";0;"US";"M"
2022;"SE";"FT";"Data Science Consultant";"USD";122000;"US";0;"US";"M"
2022;"SE";"FT";"Data Science Consultant";"USD";128000;"US";0;"US";"M"
2022;"SE";"FT";"Data Science Consultant";"USD";139000;"US";0;"US";"M"
2022;"SE";"FT";"Data Science Consultant";"USD";145000;"US";0;"US";"M"
2022;"SE";"FT";"Data Science Consultant";"USD";94500;"US";0;"US";"M"
2022;"SE";"FT";"Data Science Engineer";"USD";60000;"AR";100;"MX";"L"
2022;"SE";"FT";"Data Science Lead";"USD";165000;"US";50;"US";"S"
2022;"SE";"FT";"Data Science Manager";"USD";120000;"US";0;"US";"M"
2022;"SE";"FT";"Data Science Manager";"USD";137141;"US";100;"US";"M"
2022;"SE";"FT";"Data Science Manager";"USD";140100;"US";100;"US";"L"
2022;"SE";"FT";"Data Science Manager";"USD";152500;"US";100;"US";"M"
2022;"SE";"FT";"Data Science Manager";"USD";161342;"US";100;"US";"M"
2022;"SE";"FT";"Data Science Manager";"USD";172200;"US";0;"US";"M"
2022;"SE";"FT";"Data Science Manager";"USD";175000;"US";0;"US";"M"
2022;"SE";"FT";"Data Science Manager";"USD";175100;"US";100;"US";"M"
2022;"SE";"FT";"Data Science Manager";"USD";179775;"US";100;"US";"M"
2022;"SE";"FT";"Data Science Manager";"USD";185400;"US";0;"US";"M"
2022;"SE";"FT";"Data Science Manager";"USD";189500;"US";100;"US";"L"
2022;"SE";"FT";"Data Science Manager";"AUD";133766;"AU";100;"AU";"L"
2022;"SE";"FT";"Data Science Manager";"USD";2e+05;"US";100;"US";"M"
2022;"SE";"FT";"Data Science Manager";"USD";206000;"US";100;"US";"M"
2022;"SE";"FT";"Data Science Manager";"USD";243225;"US";100;"US";"M"
2022;"SE";"FT";"Data Science Manager";"USD";245100;"US";0;"US";"M"
2022;"SE";"FT";"Data Science Manager";"USD";247500;"US";0;"US";"M"
2022;"SE";"FT";"Data Science Manager";"USD";249260;"US";0;"US";"M"
2022;"SE";"FT";"Data Science Manager";"USD";299500;"US";0;"US";"M"
2022;"SE";"FT";"Data Science Manager";"USD";3e+05;"US";100;"US";"M"
2022;"SE";"FT";"Data Science Tech Lead";"USD";375000;"US";50;"US";"L"
2022;"SE";"FT";"Data Scientist Lead";"USD";183000;"US";100;"US";"L"
2022;"SE";"FT";"Data Scientist";"USD";1e+05;"BR";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";1e+05;"US";0;"US";"L"
2022;"SE";"FT";"Data Scientist";"USD";101570;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";104000;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";104000;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";104000;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";104300;"US";0;"US";"L"
2022;"SE";"FT";"Data Scientist";"USD";104890;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";106800;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";107000;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";110000;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";110000;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";119300;"US";0;"US";"L"
2022;"SE";"FT";"Data Scientist";"USD";119300;"US";0;"US";"L"
2022;"SE";"FT";"Data Scientist";"USD";120000;"US";0;"US";"L"
2022;"SE";"FT";"Data Scientist";"USD";120000;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";120000;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";120000;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";120000;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";120000;"US";100;"US";"S"
2022;"SE";"FT";"Data Scientist";"USD";120160;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";122500;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";122600;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";123000;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";123000;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";123000;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";123400;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";123400;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";125000;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";126500;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";127000;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";128000;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";128000;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";129300;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";129300;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";129300;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";129300;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";129300;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";129300;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";129300;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";129300;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";129300;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";129300;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";129300;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";129300;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";130000;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";130000;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";130000;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";130000;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";130240;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";134000;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";135000;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";136000;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";136000;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";136000;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";136100;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";136620;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";136994;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";138600;"US";100;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";138938;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";140000;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";140000;"US";0;"US";"M"
2022;"SE";"FT";"Data Scientist";"USD";140000;"US";0;"US";"M"
